 an         x(")        x_er(")     y(")        y_er(")    UT1-TAI(s)  UT1_er(s)    dPsi(")     dPsi_er(")  dEps(")     dEps_er(")
   1998.30   -0.113917    0.000070    0.301685    0.000075 -30.9991384   0.0000090   -0.038802    0.000090   -0.008314    0.000035
   1998.35   -0.113568    0.000073    0.343854    0.000081 -31.0341900   0.0000060   -0.039202    0.000096   -0.008323    0.000041
   1998.40   -0.107685    0.000070    0.382714    0.000078 -31.0672596   0.0000090   -0.041353    0.000096   -0.008567    0.000044
   1998.45   -0.098765    0.000068    0.414620    0.000074 -31.0899964   0.0000070   -0.042659    0.000088   -0.008279    0.000040
   1998.50   -0.065299    0.000070    0.441032    0.000075 -31.1008422   0.0000100   -0.045439    0.000093   -0.008258    0.000041
   1998.55   -0.021308    0.000075    0.465666    0.000082 -31.1074489   0.0000119   -0.049267    0.000103   -0.008049    0.000044
   1998.60    0.017970    0.000074    0.478445    0.000079 -31.1158999   0.0000130   -0.051168    0.000090   -0.008013    0.000035
   1998.65    0.058449    0.000081    0.476682    0.000088 -31.1251921   0.0000110   -0.052469    0.000106   -0.007753    0.000042
   1998.70    0.097834    0.000084    0.466291    0.000092 -31.1406725   0.0000100   -0.053738    0.000111   -0.007750    0.000041
   1998.75    0.126948    0.000086    0.444764    0.000092 -31.1603953   0.0000056   -0.052101    0.000098   -0.007378    0.000035
   1998.80    0.149005    0.000089    0.418030    0.000098 -31.1859698   0.0000107   -0.050632    0.000113   -0.006243    0.000048
   1998.85    0.163930    0.000086    0.387657    0.000096 -31.2136873   0.0000100   -0.049385    0.000121   -0.005443    0.000052
   1998.90    0.156144    0.000081    0.350533    0.000091 -31.2417535   0.0000070   -0.047865    0.000108   -0.005007    0.000046
   1998.95    0.139188    0.000078    0.321874    0.000083 -31.2647449   0.0000060   -0.046922    0.000096   -0.003818    0.000040
   1999.00    0.140423    0.000086    0.296124    0.000078 -31.2825513   0.0000060   -0.048031    0.000090   -0.003954    0.000030
   1999.05    0.120348    0.000107    0.272320    0.000083 -31.2996976   0.0000080   -0.046237    0.000108   -0.003943    0.000034
   1999.10    0.099687    0.000112    0.253152    0.000087 -31.3201559   0.0000140   -0.046684    0.000138   -0.004525    0.000050
   1999.15    0.075514    0.000106    0.244316    0.000082 -31.3428332   0.0000105   -0.046677    0.000108   -0.005253    0.000037
   1999.20    0.055404    0.000097    0.240660    0.000077 -31.3614632   0.0000050   -0.045119    0.000085   -0.006332    0.000028
   1999.25    0.024540    0.000086    0.240410    0.000069 -31.3850470   0.0000080   -0.044357    0.000073   -0.006827    0.000025
   1999.30    0.001037    0.000067    0.248474    0.000055 -31.4110673   0.0000079   -0.044854    0.000060   -0.007889    0.000020
   1999.35   -0.016806    0.000061    0.263397    0.000050 -31.4350238   0.0000090   -0.043749    0.000060   -0.007908    0.000018
   1999.40   -0.022657    0.000080    0.281714    0.000063 -31.4552521   0.0000070   -0.045011    0.000073   -0.007536    0.000024
   1999.45   -0.031841    0.000082    0.296911    0.000063 -31.4725888   0.0000070   -0.048444    0.000080   -0.007631    0.000024
   1999.50   -0.030779    0.000086    0.312284    0.000067 -31.4815446   0.0000091   -0.050087    0.000088   -0.007321    0.000028
   1999.55   -0.024646    0.000084    0.330504    0.000066 -31.4869272   0.0000099   -0.053413    0.000085   -0.007226    0.000029
   1999.60   -0.015514    0.000074    0.344664    0.000059 -31.4938204   0.0000100   -0.056673    0.000075   -0.007468    0.000024
   1999.65   -0.008283    0.000107    0.361047    0.000079 -31.5037314   0.0000100   -0.057300    0.000106   -0.007380    0.000037
   1999.70    0.001641    0.000120    0.371189    0.000088 -31.5172918   0.0000090   -0.057506    0.000126   -0.006673    0.000041
   1999.75    0.007310    0.000124    0.379789    0.000091 -31.5308241   0.0000070   -0.057293    0.000136   -0.006422    0.000044
   1999.80    0.016053    0.000124    0.383426    0.000089 -31.5511585   0.0000080   -0.054580    0.000141   -0.005875    0.000048
   1999.85    0.024800    0.000122    0.379648    0.000091 -31.5761752   0.0000100   -0.053415    0.000123   -0.004522    0.000041
   1999.90    0.032717    0.000096    0.377811    0.000076 -31.6018406   0.0000059   -0.051796    0.000090   -0.003709    0.000028
   1999.95    0.036916    0.000058    0.381073    0.000049 -31.6232290   0.0000100   -0.050755    0.000060   -0.003320    0.000016
   2000.00    0.041733    0.000065    0.377489    0.000048 -31.6432140   0.0000090   -0.050250    0.000063   -0.002421    0.000017
   2000.05    0.051533    0.000075    0.376032    0.000050 -31.6585972   0.0000100   -0.051699    0.000053   -0.002838    0.000016
   2000.10    0.061484    0.000074    0.373353    0.000049 -31.6761969   0.0000110   -0.049314    0.000045   -0.003188    0.000013
   2000.15    0.067801    0.000074    0.365142    0.000049 -31.6916112   0.0000099   -0.049721    0.000058   -0.003999    0.000019
   2000.20    0.072680    0.000079    0.357153    0.000054 -31.7097099   0.0000110   -0.049489    0.000050   -0.005077    0.000016
   2000.25    0.075202    0.000078    0.346874    0.000052 -31.7251488   0.0000140   -0.047316    0.000073   -0.005998    0.000027
   2000.30    0.082934    0.000065    0.342750    0.000043 -31.7436517   0.0000100   -0.047549    0.000093   -0.006284    0.000033
   2000.35    0.088653    0.000060    0.332916    0.000039 -31.7637558   0.0000100   -0.048584    0.000096   -0.007010    0.000030
   2000.40    0.097948    0.000057    0.322190    0.000037 -31.7812346   0.0000140   -0.048214    0.000073   -0.006844    0.000018
   2000.45    0.112545    0.000057    0.304801    0.000037 -31.7919170   0.0000150   -0.050650    0.000101   -0.006413    0.000035
   2000.50    0.108845    0.000060    0.279879    0.000039 -31.7959984   0.0000100   -0.054787    0.000080   -0.006464    0.000027
   2000.55    0.096237    0.000063    0.261918    0.000041 -31.8003779   0.0000090   -0.056568    0.000096   -0.006337    0.000030
   2000.60    0.082252    0.000066    0.248581    0.000043 -31.7996251   0.0000101   -0.059304    0.000138   -0.006292    0.000045
   2000.65    0.059048    0.000069    0.243065    0.000046 -31.8054110   0.0000146   -0.060965    0.000138   -0.006608    0.000045
   2000.70    0.025795    0.000069    0.240617    0.000046 -31.8140529   0.0000050   -0.060247    0.000133   -0.006072    0.000042
   2000.75   -0.006163    0.000064    0.246746    0.000041 -31.8237334   0.0000130   -0.059920    0.000111   -0.005205    0.000034
   2000.80   -0.035547    0.000064    0.262804    0.000041 -31.8399235   0.0000190   -0.058319    0.000080   -0.004574    0.000023
   2000.85   -0.059962    0.000065    0.292181    0.000042 -31.8618865   0.0000055   -0.055718    0.000075   -0.003858    0.000023
   2000.90   -0.077675    0.000065    0.325332    0.000043 -31.8780737   0.0000069   -0.055179    0.000055   -0.002818    0.000014
   2000.95   -0.081527    0.000065    0.358023    0.000043 -31.8951835   0.0000090   -0.053776    0.000055   -0.002165    0.000014
   2001.00   -0.073943    0.000063    0.396567    0.000045 -31.9076115   0.0000110   -0.052926    0.000075   -0.002044    0.000027
   2001.05   -0.061189    0.000060    0.426847    0.000046 -31.9177977   0.0000125   -0.052740    0.000063   -0.001725    0.000025
   2001.10   -0.032938    0.000065    0.452214    0.000050 -31.9243429   0.0000122   -0.054038    0.000060   -0.002448    0.000023
   2001.15    0.002977    0.000067    0.475814    0.000052 -31.9385837   0.0000080   -0.051373    0.000070   -0.002877    0.000030
   2001.20    0.044424    0.000067    0.487111    0.000052 -31.9592930   0.0000090   -0.051300    0.000055   -0.004037    0.000022
   2001.25    0.091563    0.000067    0.489547    0.000051 -31.9753829   0.0000051   -0.050594    0.000058   -0.005107    0.000023
   2001.30    0.137672    0.000063    0.477944    0.000048 -31.9909986   0.0000120   -0.049006    0.000060   -0.005376    0.000023
   2001.35    0.179453    0.000060    0.452622    0.000046 -32.0073633   0.0000080   -0.050319    0.000065   -0.005732    0.000025
   2001.40    0.215546    0.000058    0.409339    0.000044 -32.0232285   0.0000030   -0.051736    0.000080   -0.006118    0.000032
   2001.45    0.242906    0.000059    0.359564    0.000045 -32.0255003   0.0000060   -0.052637    0.000090   -0.006093    0.000038
   2001.50    0.253062    0.000060    0.305361    0.000045 -32.0263405   0.0000080   -0.055827    0.000078   -0.005634    0.000028
   2001.55    0.247430    0.000059    0.249734    0.000045 -32.0259423   0.0000090   -0.059138    0.000090   -0.005989    0.000035
   2001.60    0.220647    0.000063    0.200033    0.000048 -32.0216870   0.0000071   -0.060422    0.000101   -0.005592    0.000041
   2001.65    0.175377    0.000067    0.159173    0.000052 -32.0262270   0.0000067   -0.062238    0.000103   -0.005631    0.000040
   2001.70    0.125084    0.000066    0.132654    0.000050 -32.0313557   0.0000070   -0.062221    0.000093   -0.005615    0.000039
   2001.75    0.064880    0.000065    0.118500    0.000049 -32.0390213   0.0000062   -0.060716    0.000088   -0.004602    0.000037
   2001.80    0.000653    0.000066    0.121083    0.000050 -32.0541480   0.0000090   -0.059557    0.000083   -0.003951    0.000036
   2001.85   -0.059692    0.000066    0.141918    0.000050 -32.0706602   0.0000073   -0.057469    0.000075   -0.003114    0.000030
   2001.90   -0.102106    0.000066    0.180696    0.000050 -32.0873972   0.0000100   -0.055758    0.000088   -0.002260    0.000036
   2001.95   -0.152775    0.000065    0.228184    0.000049 -32.0994219   0.0000059   -0.055403    0.000085   -0.001499    0.000034
   2002.00   -0.177677    0.000078    0.290999    0.000061 -32.1161153   0.0000071   -0.054565    0.000075   -0.001450    0.000033
   2002.05   -0.179773    0.000094    0.348708    0.000075 -32.1277423   0.0000040   -0.053897    0.000063   -0.001503    0.000029
   2002.10   -0.163304    0.000095    0.407093    0.000076 -32.1397301   0.0000060   -0.053952    0.000080   -0.001665    0.000038
   2002.15   -0.134816    0.000094    0.461956    0.000075 -32.1563647   0.0000107   -0.054132    0.000073   -0.002848    0.000031
   2002.20   -0.088382    0.000095    0.513483    0.000074 -32.1740454   0.0000115   -0.051993    0.000073   -0.002860    0.000029
   2002.25   -0.027641    0.000093    0.542043    0.000073 -32.1884621   0.0000042   -0.051409    0.000078   -0.004226    0.000035
   2002.30    0.028880    0.000087    0.554474    0.000069 -32.2019863   0.0000030   -0.050747    0.000083   -0.005066    0.000036
   2002.35    0.091916    0.000085    0.550169    0.000067 -32.2140483   0.0000060   -0.050504    0.000078   -0.004764    0.000028
   2002.40    0.142539    0.000087    0.534066    0.000069 -32.2288440   0.0000034   -0.052703    0.000093   -0.004972    0.000038
   2002.45    0.193917    0.000087    0.504604    0.000068 -32.2299094   0.0000060   -0.054313    0.000103   -0.005325    0.000045
   2002.50    0.228512    0.000086    0.458331    0.000066 -32.2297261   0.0000060   -0.056472    0.000098   -0.005218    0.000042
   2002.55    0.243597    0.000085    0.403846    0.000065 -32.2311876   0.0000040   -0.059878    0.000088   -0.004731    0.000039
   2002.60    0.257193    0.000086    0.349004    0.000067 -32.2254272   0.0000050   -0.061610    0.000101   -0.005400    0.000042
   2002.65    0.256180    0.000087    0.295863    0.000067 -32.2249487   0.0000050   -0.062539    0.000098   -0.004445    0.000040
   2002.70    0.236073    0.000087    0.242538    0.000066 -32.2287634   0.0000040   -0.063223    0.000085   -0.004665    0.000034
   2002.75    0.197495    0.000088    0.200080    0.000068 -32.2342501   0.0000040   -0.061654    0.000070   -0.004392    0.000029
   2002.80    0.151554    0.000090    0.165249    0.000070 -32.2428297   0.0000080   -0.060003    0.000065   -0.003106    0.000030
   2002.85    0.084950    0.000091    0.147003    0.000070 -32.2534687   0.0000081   -0.057975    0.000073   -0.002571    0.000033
   2002.90    0.022916    0.000090    0.141563    0.000069 -32.2627501   0.0000052   -0.056202    0.000073   -0.002072    0.000035
   2002.95   -0.038643    0.000089    0.153020    0.000068 -32.2764246   0.0000090   -0.055619    0.000068   -0.000976    0.000032
   2003.00   -0.089244    0.000080    0.187420    0.000071 -32.2882863   0.0000101   -0.055304    0.000085   -0.000677    0.000034
   2003.05   -0.127649    0.000076    0.229227    0.000077 -32.3004316   0.0000080   -0.054324    0.000111   -0.001316    0.000039
   2003.10   -0.148375    0.000079    0.278390    0.000079 -32.3078029   0.0000040   -0.054015    0.000113   -0.001319    0.000039
   2003.15   -0.154758    0.000076    0.331423    0.000075 -32.3188298   0.0000080   -0.053965    0.000111   -0.001988    0.000039
   2003.20   -0.156337    0.000075    0.383844    0.000074 -32.3301356   0.0000072   -0.052373    0.000101   -0.003579    0.000034
   2003.25   -0.131784    0.000073    0.439524    0.000073 -32.3438617   0.0000030   -0.051603    0.000106   -0.003222    0.000040
   2003.30   -0.094424    0.000071    0.486650    0.000070 -32.3572142   0.0000100   -0.051459    0.000098   -0.004655    0.000037
   2003.35   -0.044916    0.000071    0.522395    0.000069 -32.3654896   0.0000029   -0.050601    0.000096   -0.005396    0.000037
   2003.40    0.001661    0.000071    0.543275    0.000070 -32.3738623   0.0000078   -0.051700    0.000103   -0.004485    0.000039
   2003.45    0.063556    0.000070    0.547102    0.000069 -32.3742286   0.0000119   -0.055209    0.000108   -0.004541    0.000041
   2003.50    0.134667    0.000069    0.537321    0.000068 -32.3673169   0.0000050   -0.056897    0.000103   -0.004900    0.000038
   2003.55    0.191084    0.000069    0.509176    0.000068 -32.3570183   0.0000050   -0.060118    0.000116   -0.004406    0.000042
   2003.60    0.232141    0.000067    0.464991    0.000065 -32.3530190   0.0000049   -0.062759    0.000136   -0.004444    0.000047
   2003.65    0.259722    0.000067    0.415495    0.000065 -32.3512372   0.0000169   -0.062952    0.000136   -0.004901    0.000048
   2003.70    0.264654    0.000067    0.357166    0.000066 -32.3523971   0.0000040   -0.063419    0.000121   -0.003745    0.000042
   2003.75    0.257073    0.000067    0.302276    0.000066 -32.3566548   0.0000381   -0.062946    0.000116   -0.003904    0.000042
   2003.80    0.227116    0.000069    0.251052    0.000067 -32.3649604   0.0000010   -0.060002    0.000116   -0.003562    0.000044
   2003.85    0.196380    0.000071    0.208074    0.000069 -32.3721377   0.0000070   -0.058973    0.000116   -0.001974    0.000046
   2003.90    0.146823    0.000070    0.174067    0.000069 -32.3797035   0.0000091   -0.057333    0.000111   -0.001694    0.000046
   2003.95    0.087677    0.000070    0.159525    0.000068 -32.3836902   0.0000093   -0.055477    0.000080   -0.001514    0.000031
   2004.00    0.032013    0.000071    0.154385    0.000067 -32.3883856   0.0000120   -0.056133    0.000080   -0.000277    0.000033
   2004.05   -0.013696    0.000073    0.166831    0.000068 -32.3987931   0.0000092   -0.056030    0.000083   -0.000709    0.000037
   2004.10   -0.056629    0.000072    0.192481    0.000066 -32.4057854   0.0000190   -0.054509    0.000090   -0.001538    0.000039
