Code;Name;Elong.rad;PhiGd.rad;height.m;x.m;y.m;z.m;PhiGc.rad;rho.m;CosPhiGc;SinPhiGc
163;Roeser Observatory, Luxembourg;0,107323786363635;0,864691365767913;336,203588435483;4123015,52515824;444204,455960819;4830229,2034;0,861373505318677;6366136,09474142;0,65017;0,75731
164;St. Michel sur Meurthe;0,120185117621582;0,843265515283578;361,450913469747;4219162,21943828;509536,198832015;4740552,555;0,839928458774943;6366615,7021272;0,66631;0,74325
165;Piera Observatory, Barcelona;0,0306357643602565;0,724686941879723;252,773228470995;4780340,32565189;146495,213676835;4206128,2044;0,721354737684789;6369036,73631523;0,74984;0,65946
166;Upice;0,279456883841576;0,881511665916042;435,775380228958;3907096,73177412;1121205,45400949;4899176,8968;0,878213214145791;6365880,9922649;0,6373;0,76812
167;B~A 1/4 lach Observatory;0,149621840785718;0,829385449279096;550,527234007602;4267361,38224938;643298,084405566;4681427,1972;0,826039320315419;6367100,29721513;0,67662;0,73398
168;Kourovskaya;1,03929470034357;0,995480026453729;275,00135174062;1763104,57961341;2998803,96761355;5328361,9374;0,992409640140919;6363395,62896742;0,54541;0,83541
169;Airali Observatory;0,146635582435556;0,786744993055973;257,914265279861;4463286,41712743;659208,153300509;4493590,9742;0,78338669220985;6367718,6553823;0,70737;0,70453
170;Observatorio de Begues;0,0335207936138031;0,721376027179316;1478,26498674586;4794750,50665831;160784,068004914;4191139,5754;0,718047302385831;6370332,39934216;0,75217;0,65711
171;Flarestar Observatory, San Gwann;0,252543906775824;0,626746671080715;128,143237969688;5007914,61649367;1292309,6771884;3720177,7178;0,62355930633333;6370949,32956317;0,81089;0,58327
172;Onnens;0,122808347487329;0,81670266615267;757,023372993064;4342007,6987635;535931,791302559;4626638,9746;0,813350521695842;6367577,3997917;0,68593;0,72539
173;St. Clotilde, R~A(c)union;0,968764199941224;-0,364731401689836;155,118957754371;3375974,48099634;4913193,86518949;-2260859,2858;-0,36249875886565;6375591,13835433;0,93464;-0,35447
174;NA;0,445287597390565;1,08815381528938;207,191974979513;2678699,34368213;1278425,91769439;5626731,3266;1,08538728411306;6361596,37375853;0,46536;0,88219
175;F.-X. Bagnoud Observatory, St-Luc;0,132789885479485;0,806881147215169;2173,13102185594;4382402,92798439;585383,553842059;4584607,032;0,803526488876519;6369203,32272246;0,6932;0,7188
176;Observatorio Astron~A^3mico de Consell;0,04926191813754;0,692087340734762;108,463744083387;4911452,94420017;242143,497397145;4048524,365;0,688789346229901;6369580,28683389;0,77098;0,63475
177;Le Cres;0,0687904071381045;0,761779667811102;43,3442856456873;4611751,29105157;317745,610584428;4379804,9566;0,758425550022332;6368037,664887;0,72477;0,68669
178;Collonges;0,10706547763434;0,805201130332068;508,666450735364;4402541,84259367;473169,612045927;4575996,543;0,801845167153118;6367574,77530493;0,69423;0,71745
179;Monte Generoso;0,157385065298589;0,801593497770084;1583,56868786519;4390240,74210188;696720,449990195;4560816,5698;0,798237310275778;6368726,79131457;0,69694;0,71507
180;Mauguio;0,0689736667095639;0,760411862006774;29,4253213796006;4617674,17965883;319003,953283515;4373490,598;0,757058213952476;6368052,9490962;0,72571;0,6857
181;Observatoire des Makes, Saint-Louis;0,967086938530058;-0,37000193444506;994,991545450628;3377837,70680815;4898283,31378301;-2292367,2974;-0,367743333968148;6376355,92025798;0,93288;-0,35941
182;St. Paul, R~A(c)union;0,964444510042539;-0,366738879427866;251,278306887664;3394622,07882462;4894896,12095805;-2272786,4076;-0,364496240978001;6375658,80106402;0,93394;-0,35634
183;Starlab Observatory, Karachay-Cherkessia;0,722915376176051;0,761836757492252;2064,8446361167;3467368,25731404;3059048,0626104;4381463,273;0,758483684750742;6370057,93488861;0,72496;0,68695
184;Valmeca Observatory, Puimichel;0,10534981897963;0,767620389973232;717,105549039363;4571938,21447854;483442,697865195;4407103,3958;0,764264872426211;6368586,67369773;0,72081;0,69097
185;Observatoire Astronomique Jurassien-Vicques;0,129536591753767;0,826466552670174;481,49410182939;4292955,4456717;559226,209599892;4668798,48;0,823118786920058;6367093,50165961;0,67876;0,732
186;Kitab;1,1673128556481;0,683013134002136;654,072121616937;1945248,22938523;4556625,45355174;4004260,0734;0,679727461104254;6370315,92099696;0,77679;0,62781
187;Astronomical Observatory, Borowiec;0,297985299180748;0,912407970964634;125,931450944115;3738348,27416477;1148159,41447045;5021828,529;0,909154641387725;6364925,73677542;0,61314;0,78735
188;Majdanak;1,16754760243249;0,674977498216049;2581,19986346543;1957365,96921347;4587992,85187852;3965685,08268;0,671704378404366;6372410,69935971;0,782059;0,621762
189;Geneva (before 1967);0,107362183607179;0,806341662353149;431,134643969553;4397137,88124589;473908,582949042;4580971,4922;0,802985944703794;6367472,8663756;0,6934;0,71823
190;Gissar;1,19872529152549;0,671782404474562;733,207612576573;1817478,18621781;4657242,79607981;3948642,6926;0,668513167355011;6370629,21012032;0,78382;0,61909
191;Dushanbe;1,20045665814347;0,673017968560645;794,498781621058;1807657,64676654;4655863,77999069;3954829,4884;0,669746878475295;6370664,79953709;0,78306;0,62006
192;Tashkent;1,20940147055994;0,721259510861379;486,408983957671;1696187,38905657;4487313,72221321;4189927,7288;0,717930370266793;6369343,01737037;0,75213;0,65692
193;Sanglok;1,20807851098693;0,66777655264753;2194,43319719801;1779858,87378295;4689900,09329337;3929572,054;0,664514310258251;6372173,6498023;0,78648;0,6161
194;Tivoli;0,314323326308667;-0,409482068249421;1781,27295471881;5568689,61605653;1810387,0486201;-2524404,0306;-0,407035242430381;6376552,4396414;0,91807;-0,39579
195;Untermenzing Observatory, Munich;0,199826236719335;0,840966945887923;523,713600556905;4176066,29876139;845775,109509552;4730921,5636;0,837628277539249;6366826,84768889;0,66804;0,74174
196;Homburg-Erbach;0,127986739377996;0,861001445730841;230,364272846813;4130606,92025787;531568,557549824;4814857,886;0,857679785934507;6366108,31854393;0,65296;0,7549
197;Bastia;0,212643934745981;0,772429114948435;20,8668749649021;4472554,29568344;965660,508963201;4428597,7276;0,769072129345154;6367787,68327834;0,71739;0,69434
198;Wildberg;0,152833944741088;0,848787530340704;504,669599914558;4174340,80395255;642995,191765983;4763985,84136;0,84545491394126;6366641,58413648;0,662195;0,746924
199;Buthiers;0,0425511271636218;0,842849791686927;73,0329518146773;4247755,94925174;180855,969245234;4738575,3316;0,839512271842752;6366336,12521859;0,66659;0,74294
200;Beersel Hills Observatory;0,075111989688828;0,885932416796331;88,2349232077097;4031385,08801852;303376,100072219;4916780,5632;0,882639494162402;6365440,58904444;0,63385;0,77088
201;Jonathan B. Postel Observatory;0,132702619016885;0,799101309068534;1436,44422667316;4417288,56217568;589651,08039605;4549654,8248;0,795744599853388;6368632,95087464;0,69871;0,71332
202;Tamaris Observatoire, La Seyne sur Mer;0,102969189879909;0,75215446401991;71,2833539318284;4640072,56831461;479480,300280992;4335285,5394;0,748804250656648;6368270,99813709;0,73137;0,67971
203;GiaGa Observatory;0,15700109286315;0,794847455597464;175,629577527137;4419927,50554929;699691,900139402;4529818,8094;0,791489516143039;6367463,10200742;0,70161;0,71021
204;Schiaparelli Observatory;0,153079338033919;0,800546401130222;1208,397937726;4397675,44952482;678501,383205587;4555905,402;0,797189819124204;6368374,00898675;0,69765;0,7143
205;Obs. Casalecchio di Reno, Bologna;0,196752711906573;0,776183891654887;116,527170229809;4471008,69049505;891212,976060365;4445754,9242;0,772826312473821;6367803,08467757;0,71478;0,69703
206;Haagaar Observatory, Eina;0,184423706070485;1,05768562606668;761,030677706137;3086084,20802861;575688,729180814;5534312,078;1,05480834545835;6362699,38223126;0,4922;0,8677
207;Osservatorio Antonio Grosso;0,162429066836852;0,794911259372834;134,379725383342;4415749,79364357;723621,154052505;4530073,935;0,791553304852238;6367420,48801726;0,70156;0,71025
208;Rivalta;0,167333442034956;0,784513919155592;119,327463127098;4458498,11074316;753098,026978055;4483449,7316;0,781155588612891;6367627,7794421;0,70893;0,70294
209;Asiago Observatory, Cima Ekar-ADAS;0,201914174103496;0,800224410258817;1421,22598893153;4360898,41293643;892691,785884813;4554629,774;0,79686788287067;6368593,72002525;0,697904;0,7141
210;Alma-Ata;1,34315826844503;0,753777605947776;1450,75592283959;1051366,86607281;4538536,02430708;4343768,4656;0,75042737534637;6369615,84506867;0,73042;0,68104
211;Scandicci;0,195064978519894;0,763799374478669;68,3883782467967;4526318,19192556;894297,819099282;4389117,041;0,760444611322439;6368019,57938248;0,72338;0,68815
212;Observatorio La Dehesilla;-0,0810274341226125;0,639721272124674;258,357121537734;5106451,04763474;-414670,522166617;3786752,74312;0,636507620713522;6370815,51148443;0,803253;0,593708
213;Observatorio Montcabre;0,0416329094441475;0,724655682341622;102,207450045407;4778459,38927074;199056,188301702;4205879,45694;0,72132342549243;6368886,83423727;0,749843;0,659421
214;Garching Observatory;0,203451285575727;0,842236362488735;481,883028482207;4167038,62882288;859683,691715901;4736279,2012;0,838898600609314;6366758,01767462;0,66709;0,74258
215;Buchloe;0,187322697958047;0,838059805390842;604,373456589962;4199913,21118252;796072,266207653;4718611,7534;0,834719134373744;6366969,36648945;0,67021;0,73981
216;Observatoire des C~Ate de Meuse;0,0993336690480053;0,855238788465138;268,392991760188;4171812,01910945;415769,78630433;4790876,0796;0,851911663618084;6366268,42412988;0,65732;0,75114
217;Assah;1,35910778528146;0,754427714047716;2661,29929749956;978438,678121845;4552818,70281625;4347614,48402;0,751077832479584;6370812,51405335;0,730114;0,681643
218;Hyderabad;1,36928235668888;0,304243092549681;533,177925886134;1218441,13875133;5964368,3515588;1898644,7152;0,302328763932385;6376765,66891358;0,95444;0,29768
219;Japal-Rangapur;1,37406804949785;0,298422087541367;681,797192885388;1192052,8876891;5981015,01244965;1863437,3824;0,29653996363987;6376984,36130447;0,95618;0,29216
220;Vainu Bappu Observatory, Kavalur;1,37577847216481;0,21949747684805;709,345716988799;1206651,95985226;6108753,07455021;1379846,8076;0,218074528478491;6377840,56640536;0,97627;0,21634
221;IAS Observatory, Hakos;0,285589970833084;-0,40563449968538;1866,90162145881;5627765,63025907;1652403,85981477;-2502016,7592;-0,403205429524607;6376697,60678469;0,9196;-0,39228
222;Yerres-Canotiers;0,0435267662154866;0,850147311665843;70,8137287641043;4212785,81689301;183484,833533366;4769381,7478;0,846815605574621;6366178,86014833;0,66113;0,74777
223;Madras;1,40056389287238;0,228096977899625;34,1888437728544;1052727,77242381;6124209,23610826;1432849,151;0,226621929349877;6377086,42092825;0,97427;0,22465
224;Ottmarsheim;0,130929539029784;0,8340013834576;224,340015024643;4256874,25640938;560557,377272449;4700995,33072;0,830657847148443;6366675,75014989;0,673178;0,737048
225;Northwood Ridge Observatory;-1,24223809510696;0,754465773725568;140,508541193103;1501994,11097898;-4405776,38225014;4346064,596;0,751114549494697;6368290,92554771;0,7298;0,6814
226;Guido Ruggieri Observatory, Padua;0,207446344233542;0,7929707756872;28,8128453824698;4387262,42454598;923405,651172721;4521335,8832;0,789612586565761;6367356,41747521;0,70293;0,70888
227;OrbitJet Observatory, Colden;-1,37383068471958;0,744180225852599;472,579812957294;919687,055777337;-4608737,56031113;4298356,1088;0,740834385600429;6368842,23532388;0,73683;0,67392
228;Bruno Zugna Observatory, Trieste;0,242164433714213;0,79661054597269;426,936142965775;4336776,48038257;1071235,72618664;4537855,2658;0,793252943950399;6367676,7062412;0,70038;0,71147
229;G. C. Gloriosi Astronomical Observatory, Salerno;0,261350838181387;0,710188640028131;339,199689562034;4678834,59924764;1251440,8539564;4136670,2598;0,706869990086688;6369429,97892133;0,75936;0,64857
230;Mt. Wendelstein Observatory;0,209671639029835;0,832592472608858;1934,23502431591;4207213,61122903;895291,648974946;4696224,482;0,829248960330354;6368415,65011042;0,6744;0,7363
231;Vesqueville;0,0942181090104099;0,872756758377398;465,551485708446;4089494,79423036;386448,651892934;4863523,0942;0,869447778877628;6366095,12341779;0,64403;0,76253
232;Masquefa Observatory;0,0232425496488085;0,724460576778485;340,501399200647;4782312,96791385;111173,166492562;4205107,702;0,721128607927406;6369129,26399243;0,75;0,6593
233;Sauro Donati Astronomical Observatory, San Vito;0,183962939147958;0,765414867178573;34,9744773367133;4528944,59356087;842685,633111684;4396515,6834;0,76205959904255;6367951,66141981;0,72226;0,68931
234;Coddenham Observatory;0,0196930735490276;0,910106322644869;51,2780171191675;3921483,03906596;77236,0386544318;5012777,94834;0,906849149983961;6364898,85156967;0,614951;0,785931
235;CAST Observatory, Talmassons;0,228874100526127;0,80173485823685;28,5184873076252;4327578,09684866;1008135,49977688;4560325,45302;0,798377878765072;6367168,72775465;0,696669;0,714993
236;Tomsk;1,48259611304536;0,985557014972242;139,71457285606;311082,069820826;3517848,46505132;5293537,293;0,982460135102083;6363455,58243394;0,5537;0,82995
237;Baugy;0,047705084444761;0,821762531791754;403,955213556543;4346216,90806123;207494,071779848;4648388,432;0,818412386207724;6367116,31875;0,6822;0,7288
238;Grorudalen Optical Observatory;0,190404949417069;1,04630996793804;142,43775833476;3144212,35393522;606014,852499864;5497765,3358;1,04339369626035;6362291,17658202;0,50204;0,86197
239;Trebur;0,146806624702251;0,871362397521872;100,928763697179;4070026,66499611;601836,734387528;4857527,6426;0,868051642968619;6365759,91592997;0,64506;0,76159
240;Herrenberg Sternwarte;0,154167899888387;0,848641783073158;540,689868302678;4174191,54518582;648673,675205223;4763399,05248;0,845309065087304;6366680,69923193;0,662308;0,746832
241;Schaerding;0,235095850243636;0,845498419645543;433,552367368954;4122618,07123469;987470,302820904;4750055,9836;0,842163116969604;6366640,33910808;0,66465;0,74474
242;Varennes;0,0295938027968159;0,758853750031993;285,042446774144;4633666,12614306;137167,847455923;4366474,644;0,755500810568012;6368341,82528201;0,72681;0,6846
243;Umbrella Observatory, Fredenbeck;0,164287842490226;0,934241163127782;6,93809514799388;3748424,44035537;621421,474352436;5105701,07;0,931027291847939;6364356,51500126;0,59572;0,8005
244;Geocentric Occultation Observation;0;1,5707963267949;-6356752,31424518;0;0;0;0;0;0;0
245;Spitzer;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
246;KleAyen Observatory-KLENOT;0,249374388854202;0,852825300433217;1064,63170825729;4074536,68311269;1037685,18407219;4781372,651;0,84949642622369;6367115,8424364;0,65922;0,74965
247;Roving;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
248;Hipparcos;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
249;SOHO;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
250;Hubble;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
251;Arecibo;-1,16506103184718;0,320153469956472;507,238763041904;2390480,86091553;-5564819,67600667;1994661,23476;0,318152554445814;6376542,18321566;0,949577;0,312734
252;Goldstone DSS 13, Fort Irwin;-2,03845520547168;0,61517964300885;1075,13529393119;-2351147,64329298;-4655514,89697263;3660918,41906;0,612018046035117;6372129,77484836;0,817719;0,573979
253;Goldstone DSS 14, Fort Irwin;-2,04010715960869;0,618298840608842;1015,16118665312;-2353625,44645338;-4641351,06100838;3677061,4914;0,615130226300178;6372007,03273727;0,815913;0,57651
254;Haystack, Westford;-1,24771354203632;0,743915084646393;158,724057554649;1492373,47721017;-4457317,71268841;4296901,89288;0,740569232510203;6368534,02788757;0,736973;0,673692
255;Evpatoria;0,579220498997181;0,788700593660484;65,8702234202657;3768299,20881437;2464674,63291161;4502239,73204;0,785342208484417;6367484,79213171;0,705965;0,705886
256;Green Bank;-1,39346790773254;0,670784303477086;829,867163173211;882591,476054127;-4924878,31748675;3943731,5248;0,667516652747208;6370746,6199305;0,784451;0,61832
257;Goldstone DSS 25, Fort Irwin;-2,03986037005246;0,616756988573274;961,022603758623;-2355025,84625277;-4646955,37622155;3669037,79128;0,61359178606133;6371983,93900627;0,816796;0,575252
258;Gaia;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
259;EISCAT Tromso UHF;0,335554558527477;1,21451330110014;92,7342065308593;2106810,22458092;734735,317136819;5955192,78032;1,21231207551368;6359465,88633214;0,349828;0,933688
260;Siding Spring Observatory-DSS;2,60169424810712;-0,545883249843639;1188,11159272873;-4680918,44411563;2805234,78802921;-3292778,5564;-0,542908005082644;6373596,34099296;0,8556;-0,51626
261;Palomar Mountain-DSS;-2,03958792415622;0,582195370517435;1689,89965945535;-2410036,40272465;-4758717,49031548;3488058,06878;0,579115408030483;6373399,14851359;0,836325;0,546877
262;European Southern Observatory, La Silla-DSS;-1,23453665524961;-0,51066273546174;2348,36389130052;1838173,57449595;-5258925,41714013;-3100107,70328;-0,50780473735516;6375409,50880441;0,87344;-0,486052
266;New Horizons KBO Search-Subaru;-2,71357788167452;0,346021747700654;4133,23932725525;-5464481,6787105;-2493008,11811782;2150944,79918;0,343885608052887;6379828,6045225;0,941701;0,337237
267;New Horizons KBO Search-CFHT;-2,71345570862688;0,346017548321578;4150,75020630191;-5464200,26934694;-2493686,30410958;2150925,66476;0,343881436222647;6379846,17229586;0,941705;0,337234
268;New Horizons KBO Search-Magellan/Clay;-1,23380763122106;-0,506394523576608;2392,59796909101;1846385,06730679;-5270080,21958285;-3076444,80388;-0,503551658473578;6375531,03426939;0,875516;-0,482342
